key,type1,type2,attributes/2,attributes/3,attributes/4,attributes/5,attributes/6,attributes/7,attributes/8,attributes/9,attributes/10,attributes/11,attributes/12,attributes/13,attributes/14,attributes/15,attributes/16,attributes/17,attributes/18,attributes/19,attributes/20,attributes/21,attributes/22,attributes/23,attributes/label,attributes/size,attributes/color
207,Association of the British Pharmaceutical Industry (ABPI),International,International,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Association of the British Pharmaceutical Industry (ABPI),4.048831,#08486b
212,Armenian Center For Contemporary Experimental Art Fund,Armenia,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armenian Center For Contemporary Experimental Art Fund,4.048831,#d95b43
216,Act for Armenia,Armenia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Act for Armenia,4.048831,#d95b43
272,Aquarium Porte Dorée (Paris),France,Science centres and museums,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aquarium Porte Dorée (Paris),4.048831,#c02943
287,Faculty of Architecture,Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faculty of Architecture,4.048831,#d9b59f
295,Association des revues scientifiques et culturelles,Belgium,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Association des revues scientifiques et culturelles,4.048831,#d99ea0
300,ASEBIO,International,International,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ASEBIO,4.048831,#08486b
316,Engineering Research Center AUA,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Engineering Research Center AUA,4.048831,#d95b43
325,“The evening”,Hungary,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,“The evening”,4.048831,#744557
330,Byurakan Astrophysical Observatory,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Byurakan Astrophysical Observatory,4.048831,#d95b43
335,Institute for Parallel Processing - BAS,Bulgaria,Research centers,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Institute for Parallel Processing - BAS,4.048831,#aad7a7
338,National Center on Nanotechnology (NCNT) - BAS,Bulgaria,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,National Center on Nanotechnology (NCNT) - BAS,4.048831,#aad7a7
341,The Bulgarian Biodiversity Foundation ,Bulgaria,NGO-CSO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Bulgarian Biodiversity Foundation ,4.048831,#aad7a7
366,UNESCO Chair of Life Sciences,Armenia,Universities and secondary schools,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNESCO Chair of Life Sciences,4.048831,#d95b43
375,Biotechnologia.pl - serwis biotechnologiczny,Poland,Portal or other independent Websites,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biotechnologia.pl - serwis biotechnologiczny,4.048831,#ecd078
380,Brussels Innovation Relay Centre,Belgium,Subnational and local actors,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Brussels Innovation Relay Centre,4.048831,#d99ea0
416,Musée des sciences de Laval,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Musée des sciences de Laval,4.048831,#c02943
444,Bureau for Editing Schoolbooks,Montenegro,advisory bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bureau for Editing Schoolbooks,4.048831,#d9b59f
479,CNRS - Science et société,France,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CNRS - Science et société,4.048831,#c02943
495,Support Committee for Armenian's Cosmic Ray Divission,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Support Committee for Armenian's Cosmic Ray Divission,4.048831,#d95b43
496,Centre for Research on the Epidemiology of Disasters.,Belgium,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre for Research on the Epidemiology of Disasters.,4.048831,#d99ea0
503,Caucasus Regional Resource Center,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Caucasus Regional Resource Center,4.048831,#d95b43
545,Centre for Nonprofit Sector Research,Czech Republic,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Centre for Nonprofit Sector Research,4.048831,#79bd9b
554,Ébulliscience - Vaulx en Velin,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Ébulliscience - Vaulx en Velin,4.048831,#c02943
555,EcoAzioni,Italy,subnational and local actors,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,EcoAzioni,4.048831,#cfe39e
564,Economic Development and Research Center,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Economic Development and Research Center,4.048831,#d95b43
615,"University of Debrecen -Centre of Arts, Humanities and Sciences",Hungary,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"University of Debrecen -Centre of Arts, Humanities and Sciences",4.048831,#744557
620,Mission parité,France,Policy makers and governmental organizations,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Mission parité,4.048831,#c02943
629,Entreprises pour l'environnement,France,Companies,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Entreprises pour l'environnement,4.048831,#c02943
636,Value engineering Association,Hungary,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Value engineering Association,4.048831,#744557
656,The South Moravian Centre For International Mobility,Czech Republic,Policy makers and governmental organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The South Moravian Centre For International Mobility,4.048831,#79bd9b
658,Obcanske sdruzeni Robonika Software Engineering,Czech Republic,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Obcanske sdruzeni Robonika Software Engineering,4.048831,#79bd9b
664,Institute for European policy,Czech Republic,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Institute for European policy,4.048831,#79bd9b
678,Faculty of Administrative and European Studies,Montenegro,Universities and secondary schools,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Faculty of Administrative and European Studies,4.048831,#d9b59f
679,Famous Hungarian Inventors,Hungary,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Famous Hungarian Inventors,4.048831,#744557
685,Fetiwal Nauki Techniki i Sztuki w Łodzi,Poland,Network of organizations,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Fetiwal Nauki Techniki i Sztuki w Łodzi,4.048831,#ecd078
692,International Science Media Fair,Italy,Events/projects,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,International Science Media Fair,4.048831,#cfe39e
700,Institut of audiovisual arts,Poland,Universities and secondary schools,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Institut of audiovisual arts,4.048831,#ecd078
701,Państwowa Wyższa Szkoła Filmowa Telewizyjna i Teatralna im. L.Schillera,Poland,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Państwowa Wyższa Szkoła Filmowa Telewizyjna i Teatralna im. L.Schillera,4.048831,#ecd078
720,Fondation scientifique de Lyon,France,Network of organizations,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fondation scientifique de Lyon,4.048831,#c02943
725,Fondazione Tronchetti Provera,Italy,Research centers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fondazione Tronchetti Provera,4.048831,#cfe39e
728,Forum des sciences - CCSTI du Nord,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Forum des sciences - CCSTI du Nord,4.048831,#c02943
732,Faculty for Business Management,Montenegro,Universities and secondary schools,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Faculty for Business Management,4.048831,#d9b59f
769," High School ""Petar I Petrović Njegoš"", Danilovgrad",Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0," High School ""Petar I Petrović Njegoš"", Danilovgrad",4.048831,#d9b59f
771,Giovedì scienza,Italy,Events/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Giovedì scienza,4.048831,#cfe39e
775,"AERRE, newspaper on Research &Development",Italy,Media,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"AERRE, newspaper on Research &Development",4.048831,#cfe39e
780,Gorichka.bg,Bulgaria,Portal or other independent Websites,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gorichka.bg,4.048831,#aad7a7
799,H2O,Italy,Portal or other independent Websites,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H2O,4.048831,#cfe39e
810,University of Helsinki,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,University of Helsinki,4.048831,#b7e0d5
817,Hu. National Museum,Hungary,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Hu. National Museum,4.048831,#744557
832,Institute of Biocybernetics and Biomedical Engineering ,Poland,Research centers,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Institute of Biocybernetics and Biomedical Engineering ,4.048831,#ecd078
839,"Electrotechnical Institute, Wroclaw Division of Electrotechnology and Materials Science",Poland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Electrotechnical Institute, Wroclaw Division of Electrotechnology and Materials Science",4.048831,#ecd078
842," High School ""Ivan Goran Kovačić"", Herceg Novi",Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0," High School ""Ivan Goran Kovačić"", Herceg Novi",4.048831,#d9b59f
852,"Institute of Mechatronics, Nanotechnology and Vacuum Technique - Koszalin University of Technology ",Poland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Institute of Mechatronics, Nanotechnology and Vacuum Technique - Koszalin University of Technology ",4.048831,#ecd078
865,Health portal,Estonia,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Health portal,4.048831,#d0e4a2
883,Institute of Foreign Languages,Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Institute of Foreign Languages,4.048831,#d9b59f
884,Institute of Oceanology - BAS,Bulgaria,Research centers,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Oceanology - BAS,4.048831,#aad7a7
901,Institute of Radiophysics & Electronics,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Radiophysics & Electronics,4.048831,#d95b43
902,Royal Institute for International Relations,Belgium,Research centers,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Royal Institute for International Relations,4.048831,#d99ea0
921,The Institute of Electron Technology in Warsaw,Poland,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,The Institute of Electron Technology in Warsaw,4.048831,#ecd078
933,Bałtowski Park Jurajski,Poland,Science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Bałtowski Park Jurajski,4.048831,#ecd078
955,KesKus,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KesKus,4.048831,#d0e4a2
982,Tallinna Youth Centre Kullo,Estonia,Science centres and museums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tallinna Youth Centre Kullo,4.048831,#d0e4a2
993,Hiiumaa Islets Landscape Reserve,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hiiumaa Islets Landscape Reserve,4.048831,#d0e4a2
1006,Les petits débrouillards,Belgium,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Les petits débrouillards,4.048831,#d99ea0
1026,Lilli Nature Centre,Estonia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lilli Nature Centre,4.048831,#d0e4a2
1043,Museo del calcolo,Italy,science centres and museums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Museo del calcolo,4.048831,#cfe39e
1054,Faculty of Medicine,Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Faculty of Medicine,4.048831,#d9b59f
1073,Muséum d’histoire naturelle Nice,France,Science centres and museums,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Muséum d’histoire naturelle Nice,4.048831,#c02943
1074,Micro-Vett,Italy,Companies,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Micro-Vett,4.048831,#cfe39e
1081,Ministry of Culture of RA,Armenia,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of Culture of RA,4.048831,#d95b43
1087,Media Institute,Montenegro,NGO-CSO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Media Institute,4.048831,#d9b59f
1096,Monitor,Montenegro,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Monitor,4.048831,#d9b59f
1126,Electrical virtual museum,Italy,Portal or other independent Websites,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Electrical virtual museum,4.048831,#cfe39e
1141,"Museum of Evolution, Polish Academy of Sciences",Poland,Science centres and museums,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Museum of Evolution, Polish Academy of Sciences",4.048831,#ecd078
1150,NANOCENTRE,Poland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NANOCENTRE,4.048831,#ecd078
1195,Noravank foundation,Armenia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Noravank foundation,4.048831,#d95b43
1199,National Parks of Montenegro,Montenegro,Companies,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,National Parks of Montenegro,4.048831,#d9b59f
1200,National Palace of Children,Bulgaria,Policy makers and governmental organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Palace of Children,4.048831,#aad7a7
1216,Tartu Old Observatory Astronomy Club,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Tartu Old Observatory Astronomy Club,4.048831,#d0e4a2
1218,Municipal children complex - Kyustendil,Bulgaria,Subnational and local actors,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Municipal children complex - Kyustendil,4.048831,#aad7a7
1224,Kuressaare Gymnasium,Estonia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kuressaare Gymnasium,4.048831,#d0e4a2
1231,Estonian Teachers Union,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Estonian Teachers Union,4.048831,#d0e4a2
1236,National Research Institute of Legal Policy ,Finland,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,National Research Institute of Legal Policy ,4.048831,#b7e0d5
1253,Parco nazionale Val Grande,Italy,science centres and museums,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Parco nazionale Val Grande,4.048831,#cfe39e
1288,Polska Konfederacja Pracodawców Prywatnych,Poland,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Polska Konfederacja Pracodawców Prywatnych,4.048831,#ecd078
1312,National Polytechnic Museum,Bulgaria,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,National Polytechnic Museum,4.048831,#aad7a7
1316,Politechnika Radomska im. Kazimierza Pułaskiego,Poland,Universities and secondary schools,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Politechnika Radomska im. Kazimierza Pułaskiego,4.048831,#ecd078
1317,Faculty of Law,Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Faculty of Law,4.048831,#d9b59f
1325,Pedagocical Work ,Montenegro,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pedagocical Work ,4.048831,#d9b59f
1349,Republika,Montenegro,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Republika,4.048831,#d9b59f
1359,Astonomy Society Ridamus,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Astonomy Society Ridamus,4.048831,#d0e4a2
1360,Research and Development Council,Estonia,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Research and Development Council,4.048831,#d0e4a2
1375,Polska Izba Rzeczników Patentowych,Poland,Portal or other independent Websites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Polska Izba Rzeczników Patentowych,4.048831,#ecd078
1387,Center for Ecological Noosphere Studies,Armenia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Center for Ecological Noosphere Studies,4.048831,#d95b43
1388,Institute of Biochemistry,Armenia,Research centers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Institute of Biochemistry,4.048831,#d95b43
1389,Institute of Botany,Armenia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Botany,4.048831,#d95b43
1390,Institute of General and Inorganic Chemistry,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Institute of General and Inorganic Chemistry,4.048831,#d95b43
1391,Institute of Hydroponics Problems,Armenia,Research centers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Hydroponics Problems,4.048831,#d95b43
1392,Institute of Hydroecology and Ichthyology,Armenia,Research centers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Hydroecology and Ichthyology,4.048831,#d95b43
1393,Institute of Microbiology,Armenia,Research centers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Microbiology,4.048831,#d95b43
1394,State Microbial Depository Centre,Armenia,Research centers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,State Microbial Depository Centre,4.048831,#d95b43
1395,Institute of Molecular Biology,Armenia,Research centers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Molecular Biology,4.048831,#d95b43
1396,Institute of Zoology,Armenia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Zoology,4.048831,#d95b43
1397,Institute of Geological Sciences,Armenia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institute of Geological Sciences,4.048831,#d95b43
1398,Institute of Applied Problems of Physics,Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Institute of Applied Problems of Physics,4.048831,#d95b43
1399,"Institute of Philosophy, Sociology and Law NAS RA",Armenia,Research centers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Institute of Philosophy, Sociology and Law NAS RA",4.048831,#d95b43
1400,"Engineering Center ""Mashtots""",Armenia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Engineering Center ""Mashtots""",4.048831,#d95b43
1406,Science et Ethique Brest – 3B,France,Events/projects,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Science et Ethique Brest – 3B,4.048831,#c02943
1410,Science Connection,Belgium,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Science Connection,4.048831,#d99ea0
1419,Centre for security policy,Hungary,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Centre for security policy,4.048831,#744557
1429,Central Laboratory of Solar Energy and New Energy Sources - BAS,Bulgaria,Research centers,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Central Laboratory of Solar Energy and New Energy Sources - BAS,4.048831,#aad7a7
1459,Società chimica italiana,Italy,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Società chimica italiana,4.048831,#cfe39e
1471," Agricultural High School, Bar",Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0," Agricultural High School, Bar",4.048831,#d9b59f
1530,"Impulsi, il TG dei musei",Italy,Media,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Impulsi, il TG dei musei",4.048831,#cfe39e
1545,Kemi-Tornio University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kemi-Tornio University of Applied Sciences,4.048831,#b7e0d5
1572,Universitair Bedrijven Centrum Antwerpen,Belgium,Universities and secondary schools,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Universitair Bedrijven Centrum Antwerpen,4.048831,#d99ea0
1593,The Union of Information Technology Enterprises  of Armenia ,Armenia,Companies,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The Union of Information Technology Enterprises  of Armenia ,4.048831,#d95b43
1628,CCSTI du Rhône,France,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,CCSTI du Rhône,4.048831,#c02943
1667,Vesilind,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Vesilind,4.048831,#d0e4a2
1672,VIBES in Bioesciences 2008,Belgium,Events/projects,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VIBES in Bioesciences 2008,4.048831,#d99ea0
1695,Vooremaa Landscape Reserv,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vooremaa Landscape Reserv,4.048831,#d0e4a2
1707," High School ""Vukadin Vukadinović""",Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0," High School ""Vukadin Vukadinović""",4.048831,#d9b59f
1719,Military Institute of Chemistry and Radiometry,Poland,Universities and secondary schools,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Military Institute of Chemistry and Radiometry,4.048831,#ecd078
1726,Yksityiset keskusarkistot ry,Finland,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Yksityiset keskusarkistot ry,4.048831,#b7e0d5
1739,Mendel University of Agriculture and … (Lednice),Czech Republic,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Mendel University of Agriculture and … (Lednice),4.048831,#79bd9b
10,Astronomical Institute,Czech Republic,Research centers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Astronomical Institute,4,#79bd9b
13,Estonian Vertebrates,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Estonian Vertebrates,4,#d0e4a2
14,Estonian Plants,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Estonian Plants,4,#d0e4a2
21,Silesian University of Technology,Poland,Universities and secondary schools,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,Silesian University of Technology,4,#ecd078
29,Centro de Estudos de Antroplogia Social - ISCTE,Portugal,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Centro de Estudos de Antroplogia Social - ISCTE,4,#3c8686
30,Institute of Chemical Physics,Armenia,Research centers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Institute of Chemical Physics,4,#d95b43
32,List of Budapest’s museums,Hungary,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,List of Budapest’s museums,4,#744557
33,Biodiversity and climate change,Belgium,Portal or other independent Websites,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biodiversity and climate change,4,#d99ea0
34,Clockylab,Italy,Events/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Clockylab,4,#cfe39e
35,Centre for National Security and Defence Research (CNSDR) - BAS,Bulgaria,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Centre for National Security and Defence Research (CNSDR) - BAS,4,#aad7a7
39,Cultus-H Training and Consulting Ltd.,Hungary,Companies,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Cultus-H Training and Consulting Ltd.,4,#744557
42,e-biotechnologia,Poland,Portal or other independent Websites,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e-biotechnologia,4,#ecd078
58,University of Gödöllő - Environmental social science,Hungary,Universities and secondary schools,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,University of Gödöllő - Environmental social science,4,#744557
67,Centre for Security studies,Hungary,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Centre for Security studies,4,#744557
69,Fondation EDF,France,Companies,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fondation EDF,4,#c02943
78,Geology,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Geology,4,#d0e4a2
88,ICT Science Center,Estonia,Research centers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ICT Science Center,4,#d0e4a2
